Sales_id,order_id,Product_id,Quantity,Amount
1211,1211,1211,457,34554
1212,1212,1212,161,21340
1213,1213,1213,289,21591
1214,1214,1214,159,38959
1215,1215,1215,538,45657
1216,1216,1216,482,32736
1217,1217,1217,558,44336
1218,1218,1218,242,48366
1219,1219,1219,153,31030
1220,1220,1220,299,27795
1221,1221,1221,398,35128
1222,1222,1222,292,52468
1223,1223,1223,352,24430
1224,1224,1224,249,39002
1225,1225,1225,124,31305
1226,1226,1226,595,16764
1227,1227,1227,565,27303
1228,1228,1228,436,47465
1229,1229,1229,349,35315
1230,1230,1230,234,26548
1231,1231,1231,347,33404
1232,1232,1232,362,33488
1233,1233,1233,229,14410
1234,1234,1234,576,40189
1235,1235,1235,140,41752
1236,1236,1236,578,44330
1237,1237,1237,109,33657
1238,1238,1238,555,51182
1239,1239,1239,341,50797
1240,1240,1240,285,28783
1241,1241,1241,231,34996
1242,1242,1242,271,53492
1243,1243,1243,328,52134
1244,1244,1244,214,12683
1245,1245,1245,192,30862
1246,1246,1246,463,20049
1247,1247,1247,534,32014
1248,1248,1248,301,30861
1249,1249,1249,106,14630
1250,1250,1250,577,52001
1251,1251,1251,149,30374
1252,1252,1252,248,35785
1253,1253,1253,480,48350
1254,1254,1254,432,20025
1255,1255,1255,197,35744
1256,1256,1256,201,45570
1257,1257,1257,114,46829
1258,1258,1258,340,24247
1259,1259,1259,342,18858
1260,1260,1260,234,41491
1261,1261,1261,563,43815
1262,1262,1262,230,29535
1263,1263,1263,546,37434
1264,1264,1264,446,37266
1265,1265,1265,530,47035
1266,1266,1266,489,54285
1267,1267,1267,478,25847
1268,1268,1268,371,24198
1269,1269,1269,153,38625
1270,1270,1270,221,44532
1271,1271,1271,426,33295
1272,1272,1272,253,31642
1273,1273,1273,194,16436
1274,1274,1274,268,10761
1275,1275,1275,280,31664
1276,1276,1276,501,39589
1277,1277,1277,159,37782
1278,1278,1278,230,51370
1279,1279,1279,121,40068
1280,1280,1280,459,53642
1281,1281,1281,487,13447
1282,1282,1282,579,26208
1283,1283,1283,498,31735
1284,1284,1284,501,51628
1285,1285,1285,377,24923
1286,1286,1286,510,53323
1287,1287,1287,398,15385
1288,1288,1288,173,30674
1289,1289,1289,196,36692
1290,1290,1290,387,52255
1291,1291,1291,378,15259
1292,1292,1292,527,10620
1293,1293,1293,534,37909
1294,1294,1294,147,53035
1295,1295,1295,289,49958
1296,1296,1296,359,35632
1297,1297,1297,494,24944
1298,1298,1298,238,27850
1299,1299,1299,575,52494
1300,1300,1300,573,42146
1301,1301,1301,143,21423
1302,1302,1302,589,23401
1303,1303,1303,530,13686
1304,1304,1304,334,52225
1305,1305,1305,576,35342
1306,1306,1306,582,37325
1307,1307,1307,304,18074
1308,1308,1308,100,47882
1309,1309,1309,252,36286
1310,1310,1310,132,19121
1311,1311,1311,502,49039
1312,1312,1312,330,36527
1313,1313,1313,251,17761
1314,1314,1314,363,22569
1315,1315,1315,369,34023
1316,1316,1316,216,45451
1317,1317,1317,113,32297
1318,1318,1318,575,54867
1319,1319,1319,425,32437
1320,1320,1320,451,27152
1321,1321,1321,496,54958
1322,1322,1322,369,47382
1323,1323,1323,497,21349
1324,1324,1324,163,31367
1325,1325,1325,357,52921
1326,1326,1326,221,43876
1327,1327,1327,519,17728
1328,1328,1328,133,18525
1329,1329,1329,139,43151
1330,1330,1330,518,33823
1331,1331,1331,300,14425
1332,1332,1332,540,39626
1333,1333,1333,511,24797
1334,1334,1334,278,25038
1335,1335,1335,292,52551
1336,1336,1336,450,43214
1337,1337,1337,105,18680
1338,1338,1338,544,42530
1339,1339,1339,437,39922
1340,1340,1340,295,43161
1341,1341,1341,431,39703
1342,1342,1342,424,49528
1343,1343,1343,486,16197
1344,1344,1344,130,32104
1345,1345,1345,130,34364
1346,1346,1346,177,35810
1347,1347,1347,212,11441
1348,1348,1348,347,15773
1349,1349,1349,585,46861
1350,1350,1350,505,22077
1351,1351,1351,152,39548
1352,1352,1352,496,25950
1353,1353,1353,180,31659
1354,1354,1354,351,27372
1355,1355,1355,460,48931
1356,1356,1356,354,28020
1357,1357,1357,268,19911
1358,1358,1358,116,45665
1359,1359,1359,481,45113
1360,1360,1360,308,21054
1361,1361,1361,201,43989
1362,1362,1362,546,32746
1363,1363,1363,215,54683
1364,1364,1364,599,18022
1365,1365,1365,306,18490
1366,1366,1366,490,19643
1367,1367,1367,358,29908
1368,1368,1368,111,45104
1369,1369,1369,421,11676
1370,1370,1370,185,20002
1371,1371,1371,264,49198
1372,1372,1372,297,35807
1373,1373,1373,201,15917
1374,1374,1374,373,46182
1375,1375,1375,547,31892
1376,1376,1376,437,52186
1377,1377,1377,467,23843
1378,1378,1378,339,52641
1379,1379,1379,128,18018
1380,1380,1380,369,55867
1381,1381,1381,301,26033
1382,1382,1382,178,42004
1383,1383,1383,489,30119
1384,1384,1384,530,29508
1385,1385,1385,463,48357
1386,1386,1386,256,44039
1387,1387,1387,415,41406
1388,1388,1388,182,44251
1389,1389,1389,270,38208
1390,1390,1390,304,40245
1391,1391,1391,530,55908
1392,1392,1392,111,12266
1393,1393,1393,257,41276
1394,1394,1394,305,19233
1395,1395,1395,451,21639
1396,1396,1396,467,21001
1397,1397,1397,463,47285
1398,1398,1398,387,26755
1399,1399,1399,280,44133
1400,1400,1400,494,13387
1401,1401,1401,290,46463
1402,1402,1402,130,46214
1403,1403,1403,332,52276
1404,1404,1404,335,24622
1405,1405,1405,220,30527
1406,1406,1406,121,38767
1407,1407,1407,433,23522
1408,1408,1408,505,43987
1409,1409,1409,465,16713
1410,1410,1410,494,26364
1411,1411,1411,498,34504
1412,1412,1412,585,46665
1413,1413,1413,118,34679
1414,1414,1414,107,42222
1415,1415,1415,353,36938
1416,1416,1416,434,25895
1417,1417,1417,473,28507
1418,1418,1418,365,33174
1419,1419,1419,288,46273
1420,1420,1420,104,48503
1421,1421,1421,538,38537
1422,1422,1422,159,12740
1423,1423,1423,401,16356
1424,1424,1424,423,31089
1425,1425,1425,190,36354
1426,1426,1426,441,54099
1427,1427,1427,310,54238
1428,1428,1428,346,33744
1429,1429,1429,373,52163
1430,1430,1430,125,33284
1431,1431,1431,202,28185
1432,1432,1432,262,35448
1433,1433,1433,147,50995
1434,1434,1434,321,13040
1435,1435,1435,487,52455
1436,1436,1436,231,17792
1437,1437,1437,427,29519
1438,1438,1438,196,55373
1439,1439,1439,355,38557
1440,1440,1440,584,31432
1441,1441,1441,543,45679
1442,1442,1442,555,29306
1443,1443,1443,336,44475
1444,1444,1444,441,50672
1445,1445,1445,397,39345
1446,1446,1446,359,11129
1447,1447,1447,185,38296
1448,1448,1448,344,17240
1449,1449,1449,522,47199
1450,1450,1450,558,23339
1451,1451,1451,286,50935
1452,1452,1452,305,23406
1453,1453,1453,549,34901
1454,1454,1454,402,46191
1455,1455,1455,168,12727
1456,1456,1456,477,43265
1457,1457,1457,414,14346
1458,1458,1458,135,40857
1459,1459,1459,489,41973
1460,1460,1460,382,42932
1461,1461,1461,412,36973
1462,1462,1462,183,25346
1463,1463,1463,365,45173
1464,1464,1464,359,51242
1465,1465,1465,219,49574
1466,1466,1466,411,17627
1467,1467,1467,323,40727
1468,1468,1468,414,39022
1469,1469,1469,334,36818
1470,1470,1470,388,28803
1471,1471,1471,367,13902
1472,1472,1472,274,29521
1473,1473,1473,273,30109
1474,1474,1474,536,38763
1475,1475,1475,431,48955
1476,1476,1476,397,53862
1477,1477,1477,463,12469
1478,1478,1478,591,15716
1479,1479,1479,304,45697
1480,1480,1480,499,38173
1481,1481,1481,123,12207
1482,1482,1482,477,12415
1483,1483,1483,300,39777
1484,1484,1484,588,21397
1485,1485,1485,193,28863
1486,1486,1486,253,48120
1487,1487,1487,599,30787
1488,1488,1488,134,48890
1489,1489,1489,425,27297
1490,1490,1490,432,28953
1491,1491,1491,221,26924
1492,1492,1492,366,43020
1493,1493,1493,404,15018
1494,1494,1494,219,50400
1495,1495,1495,497,43585
1496,1496,1496,458,12287
1497,1497,1497,349,37227
1498,1498,1498,331,50676
1499,1499,1499,136,23138
1500,1500,1500,515,52824
1501,1501,1501,537,43779
1502,1502,1502,445,29176
1503,1503,1503,112,38483
1504,1504,1504,126,12256
1505,1505,1505,363,19036
1506,1506,1506,185,15469
1507,1507,1507,297,24866
1508,1508,1508,161,18614
1509,1509,1509,157,17481
1510,1510,1510,478,41721
1511,1511,1511,130,32396
1512,1512,1512,464,21902
1513,1513,1513,551,23883
1514,1514,1514,242,45042
1515,1515,1515,223,48569
1516,1516,1516,264,41909
1517,1517,1517,163,25546
1518,1518,1518,181,10475
1519,1519,1519,255,47670
1520,1520,1520,461,29301
1521,1521,1521,535,10108
1522,1522,1522,426,23333
1523,1523,1523,556,42667
1524,1524,1524,113,23323
1525,1525,1525,558,48400
1526,1526,1526,172,36907
1527,1527,1527,107,16750
1528,1528,1528,197,48346
1529,1529,1529,222,17271
1530,1530,1530,101,52657
1531,1531,1531,240,11420
1532,1532,1532,579,37132
1533,1533,1533,239,15242
1534,1534,1534,598,33719
1535,1535,1535,121,38911
1536,1536,1536,528,45708
1537,1537,1537,371,54836
1538,1538,1538,346,47441
1539,1539,1539,210,15169
1540,1540,1540,353,46958
1541,1541,1541,438,10470
1542,1542,1542,482,15373
1543,1543,1543,112,35054
1544,1544,1544,233,28539
1545,1545,1545,408,11105
1546,1546,1546,526,10574
1547,1547,1547,549,45991
1548,1548,1548,350,50437
1549,1549,1549,345,14560
1550,1550,1550,487,23158
1551,1551,1551,572,17523
1552,1552,1552,577,49487
1553,1553,1553,106,29501
1554,1554,1554,418,30207
1555,1555,1555,573,20340
1556,1556,1556,509,40906
1557,1557,1557,554,43567
1558,1558,1558,325,30073
1559,1559,1559,147,31703
1560,1560,1560,469,42464
1561,1561,1561,409,30447
1562,1562,1562,405,32371
1563,1563,1563,569,10513
1564,1564,1564,289,25247
1565,1565,1565,517,41383
1566,1566,1566,518,31631
1567,1567,1567,340,38338
1568,1568,1568,373,12765
1569,1569,1569,578,46965
1570,1570,1570,369,52315
1571,1571,1571,212,54260
1572,1572,1572,388,43616
1573,1573,1573,376,45417
1574,1574,1574,168,45407
1575,1575,1575,151,30068
1576,1576,1576,171,43721
1577,1577,1577,519,37941
1578,1578,1578,226,15707
1579,1579,1579,387,22213
1580,1580,1580,342,31874
1581,1581,1581,425,35885
1582,1582,1582,114,16250
1583,1583,1583,299,43522
1584,1584,1584,178,12904
1585,1585,1585,457,16687
1586,1586,1586,278,18930
1587,1587,1587,425,24197
1588,1588,1588,265,24044
1589,1589,1589,111,18782
1590,1590,1590,507,24974
1591,1591,1591,154,48866
1592,1592,1592,323,10464
1593,1593,1593,446,43688
1594,1594,1594,537,37431
1595,1595,1595,494,36112
1596,1596,1596,402,29142
1597,1597,1597,494,20870
1598,1598,1598,338,31004
1599,1599,1599,413,20957
1600,1600,1600,515,29062
1601,1601,1601,460,36012
1602,1602,1602,261,32851
1603,1603,1603,204,40103
1604,1604,1604,164,41801
1605,1605,1605,498,43392
1606,1606,1606,438,34211
1607,1607,1607,513,54301
1608,1608,1608,575,51457
1609,1609,1609,281,19249
1610,1610,1610,485,48428
1611,1611,1611,410,37001
1612,1612,1612,520,54856
1613,1613,1613,588,54254
1614,1614,1614,253,50764
1615,1615,1615,240,32322
1616,1616,1616,144,42988
1617,1617,1617,182,45362
1618,1618,1618,574,38779
1619,1619,1619,412,29037
1620,1620,1620,115,32142
1621,1621,1621,452,41792
1622,1622,1622,140,49166
1623,1623,1623,295,52762
1624,1624,1624,252,31165
1625,1625,1625,142,54040
1626,1626,1626,496,48158
1627,1627,1627,477,33023
1628,1628,1628,131,22458
1629,1629,1629,480,33767
1630,1630,1630,406,37403
1631,1631,1631,473,51905
1632,1632,1632,244,50799
1633,1633,1633,240,50792
1634,1634,1634,258,15821
1635,1635,1635,536,40800
1636,1636,1636,142,28335
1637,1637,1637,277,32409
1638,1638,1638,393,36019
1639,1639,1639,381,38433
1640,1640,1640,422,28006
1641,1641,1641,272,26551
1642,1642,1642,259,49494
1643,1643,1643,123,25825
1644,1644,1644,123,47108
1645,1645,1645,293,55242
1646,1646,1646,143,31234
1647,1647,1647,487,30167
1648,1648,1648,211,16248
1649,1649,1649,352,11723
1650,1650,1650,322,29087
1651,1651,1651,449,25195
1652,1652,1652,393,51553
1653,1653,1653,389,39468
1654,1654,1654,346,36080
1655,1655,1655,205,20728
1656,1656,1656,480,46588
1657,1657,1657,471,22122
1658,1658,1658,437,45006
1659,1659,1659,145,46213
1660,1660,1660,549,16724
1661,1661,1661,329,15635
1662,1662,1662,445,49177
1663,1663,1663,215,52737
1664,1664,1664,234,41850
1665,1665,1665,405,18728
1666,1666,1666,208,48080
1667,1667,1667,319,55588
1668,1668,1668,388,43991
1669,1669,1669,278,30400
1670,1670,1670,259,51767
1671,1671,1671,300,19917
1672,1672,1672,176,18470
1673,1673,1673,416,21751
1674,1674,1674,562,23689
1675,1675,1675,241,31771
1676,1676,1676,177,22920
1677,1677,1677,131,51131
1678,1678,1678,379,32481
1679,1679,1679,428,20647
1680,1680,1680,126,30734
1681,1681,1681,203,29107
1682,1682,1682,564,30493
1683,1683,1683,245,52480
1684,1684,1684,562,17552
1685,1685,1685,167,19788
1686,1686,1686,363,21570
1687,1687,1687,125,43912
1688,1688,1688,138,27957
1689,1689,1689,314,43932
1690,1690,1690,547,44526
1691,1691,1691,554,32593
1692,1692,1692,270,55745
1693,1693,1693,520,49368
1694,1694,1694,400,46169
1695,1695,1695,182,49113
1696,1696,1696,456,37696
1697,1697,1697,471,37425
1698,1698,1698,131,35332
1699,1699,1699,512,19118
1700,1700,1700,168,40182
1701,1701,1701,598,41878
1702,1702,1702,104,28211
1703,1703,1703,461,55337
1704,1704,1704,374,17608
1705,1705,1705,542,32275
1706,1706,1706,455,19763
1707,1707,1707,256,42683
1708,1708,1708,405,45415
1709,1709,1709,334,17508
1710,1710,1710,396,32558
1711,1711,1711,268,50705
1712,1712,1712,445,18622
1713,1713,1713,541,36439
1714,1714,1714,112,24348
1715,1715,1715,491,31981
1716,1716,1716,549,39626
1717,1717,1717,349,41979
1718,1718,1718,200,25301
1719,1719,1719,311,38586
1720,1720,1720,493,16893
1721,1721,1721,524,13477
1722,1722,1722,129,15022
1723,1723,1723,547,20912
1724,1724,1724,267,23460
1725,1725,1725,213,42589
1726,1726,1726,404,33908
1727,1727,1727,506,13469
1728,1728,1728,383,43847
1729,1729,1729,506,12715
1730,1730,1730,400,16764
1731,1731,1731,162,34019
1732,1732,1732,463,31350
1733,1733,1733,501,19456
1734,1734,1734,253,41529
1735,1735,1735,294,44848
1736,1736,1736,394,33766
1737,1737,1737,316,37911
1738,1738,1738,118,32827
1739,1739,1739,266,17503
1740,1740,1740,152,21700
1741,1741,1741,441,15295
1742,1742,1742,433,37165
1743,1743,1743,534,50504
1744,1744,1744,118,11887
1745,1745,1745,450,38782
1746,1746,1746,596,16535
1747,1747,1747,117,55270
1748,1748,1748,224,52928
1749,1749,1749,449,54556
1750,1750,1750,470,43029
1751,1751,1751,368,34792
1752,1752,1752,355,48711
1753,1753,1753,325,15607
1754,1754,1754,220,41206
1755,1755,1755,566,30424
1756,1756,1756,463,27470
1757,1757,1757,530,11768
1758,1758,1758,399,36011
1759,1759,1759,419,20549
1760,1760,1760,379,20062
1761,1761,1761,226,53904
1762,1762,1762,109,33371
1763,1763,1763,138,42984
1764,1764,1764,581,35951
1765,1765,1765,442,20102
1766,1766,1766,528,54831
1767,1767,1767,596,52191
1768,1768,1768,357,33788
1769,1769,1769,277,38753
1770,1770,1770,331,37066
1771,1771,1771,478,17260
1772,1772,1772,456,34753
1773,1773,1773,398,50891
1774,1774,1774,361,20292
1775,1775,1775,447,14274
1776,1776,1776,350,45415
1777,1777,1777,431,14479
1778,1778,1778,121,48235
1779,1779,1779,473,45608
1780,1780,1780,243,48641
1781,1781,1781,440,42235
1782,1782,1782,111,45940
1783,1783,1783,199,44885
1784,1784,1784,174,53626
1785,1785,1785,206,10694
1786,1786,1786,150,41949
1787,1787,1787,287,53463
1788,1788,1788,262,45010
1789,1789,1789,479,31692
1790,1790,1790,460,35746
1791,1791,1791,409,53645
1792,1792,1792,102,32311
1793,1793,1793,221,42282
1794,1794,1794,368,39270
1795,1795,1795,363,31785
1796,1796,1796,483,31783
1797,1797,1797,191,22956
1798,1798,1798,410,45697
1799,1799,1799,365,37149
1800,1800,1800,489,22510
1801,1801,1801,443,17558
1802,1802,1802,186,38395
1803,1803,1803,446,55801
1804,1804,1804,245,21054
1805,1805,1805,557,38605
1806,1806,1806,102,47286
1807,1807,1807,174,44077
1808,1808,1808,373,45081
1809,1809,1809,109,25736
1810,1810,1810,101,18827
1811,1811,1811,297,31957
1812,1812,1812,462,52160
1813,1813,1813,451,17479
1814,1814,1814,186,37246
1815,1815,1815,182,51421
1816,1816,1816,420,48481
1817,1817,1817,273,54874
1818,1818,1818,585,15064
1819,1819,1819,577,36624
1820,1820,1820,185,16868
1821,1821,1821,444,42291
1822,1822,1822,338,55037
1823,1823,1823,396,20802
1824,1824,1824,126,43003
1825,1825,1825,488,39225
1826,1826,1826,367,39029
1827,1827,1827,353,37920
1828,1828,1828,349,37835
1829,1829,1829,473,23147
1830,1830,1830,305,39415
1831,1831,1831,439,41657
1832,1832,1832,349,52735
1833,1833,1833,147,41122
1834,1834,1834,286,20183
1835,1835,1835,284,44798
1836,1836,1836,340,11887
1837,1837,1837,316,10016
1838,1838,1838,472,18387
1839,1839,1839,384,13153
1840,1840,1840,537,35571
1841,1841,1841,471,37279
1842,1842,1842,505,13377
1843,1843,1843,512,29875
1844,1844,1844,274,13094
1845,1845,1845,371,13468
1846,1846,1846,590,16611
1847,1847,1847,156,50537
1848,1848,1848,263,17143
1849,1849,1849,135,40375
1850,1850,1850,389,38987
1851,1851,1851,409,39019
1852,1852,1852,566,34812
1853,1853,1853,599,43586
1854,1854,1854,314,36006
1855,1855,1855,489,50987
1856,1856,1856,308,52542
1857,1857,1857,214,43149
1858,1858,1858,117,53521
1859,1859,1859,348,21977
1860,1860,1860,396,14242
1861,1861,1861,289,28012
1862,1862,1862,246,28771
1863,1863,1863,561,36605
1864,1864,1864,124,14750
1865,1865,1865,572,44814
1866,1866,1866,503,24826
1867,1867,1867,487,12396
1868,1868,1868,480,45007
1869,1869,1869,298,54806
1870,1870,1870,280,53022
1871,1871,1871,109,41944
1872,1872,1872,583,20627
1873,1873,1873,152,49540
1874,1874,1874,574,39013
1875,1875,1875,179,47298
1876,1876,1876,169,39977
1877,1877,1877,559,48791
1878,1878,1878,132,54735
1879,1879,1879,163,13209
1880,1880,1880,425,49563
1881,1881,1881,378,48165
1882,1882,1882,460,31350
1883,1883,1883,572,12917
1884,1884,1884,430,42248
1885,1885,1885,284,31061
1886,1886,1886,122,19459
1887,1887,1887,170,52937
1888,1888,1888,246,37555
1889,1889,1889,334,34599
1890,1890,1890,505,15827
1891,1891,1891,598,16555
1892,1892,1892,515,47982
1893,1893,1893,123,41605
1894,1894,1894,439,44371
1895,1895,1895,264,36517
1896,1896,1896,555,15242
1897,1897,1897,141,27892
1898,1898,1898,134,43428
1899,1899,1899,345,17902
1900,1900,1900,534,18182
1901,1901,1901,116,11681
1902,1902,1902,567,24733
1903,1903,1903,433,47855
1904,1904,1904,518,27239
1905,1905,1905,247,19635
1906,1906,1906,431,46064
1907,1907,1907,108,21175
1908,1908,1908,404,11671
1909,1909,1909,582,32402
1910,1910,1910,502,10065
1911,1911,1911,129,24980
1912,1912,1912,522,53334
1913,1913,1913,122,40502
1914,1914,1914,318,28352
1915,1915,1915,208,37778
1916,1916,1916,585,36611
1917,1917,1917,275,13017
1918,1918,1918,333,14913
1919,1919,1919,100,22993
1920,1920,1920,536,24389
1921,1921,1921,331,30074
1922,1922,1922,181,51961
1923,1923,1923,110,23218
1924,1924,1924,358,55421
1925,1925,1925,330,47464
1926,1926,1926,132,36376
1927,1927,1927,597,39432
1928,1928,1928,172,55552
1929,1929,1929,287,47969
1930,1930,1930,256,13361
1931,1931,1931,272,21987
1932,1932,1932,487,17667
1933,1933,1933,137,35044
1934,1934,1934,115,50829
1935,1935,1935,287,35594
1936,1936,1936,444,12695
1937,1937,1937,176,53550
1938,1938,1938,452,44607
1939,1939,1939,561,23811
1940,1940,1940,530,49455
1941,1941,1941,175,39325
1942,1942,1942,299,28325
1943,1943,1943,247,49066
1944,1944,1944,467,48140
1945,1945,1945,415,23624
1946,1946,1946,170,52453
1947,1947,1947,567,45007
1948,1948,1948,441,17000
1949,1949,1949,569,47294
1950,1950,1950,359,38735
1951,1951,1951,320,49854
1952,1952,1952,266,52543
1953,1953,1953,293,30336
1954,1954,1954,286,53758
1955,1955,1955,252,42129
1956,1956,1956,590,53384
1957,1957,1957,299,26762
1958,1958,1958,417,25007
1959,1959,1959,446,52598
1960,1960,1960,556,27237
1961,1961,1961,565,13972
1962,1962,1962,284,32457
1963,1963,1963,172,19524
1964,1964,1964,540,13098
1965,1965,1965,167,37581
1966,1966,1966,114,46515
1967,1967,1967,231,25082
1968,1968,1968,481,48811
1969,1969,1969,214,47877
1970,1970,1970,134,42342
1971,1971,1971,546,14789
1972,1972,1972,384,36145
1973,1973,1973,597,19898
1974,1974,1974,385,53300
1975,1975,1975,433,20623
1976,1976,1976,203,30978
1977,1977,1977,561,29186
1978,1978,1978,553,38626
1979,1979,1979,356,51563
1980,1980,1980,493,15796
1981,1981,1981,366,34086
1982,1982,1982,200,39579
1983,1983,1983,395,40441
1984,1984,1984,546,42055
1985,1985,1985,268,17879
1986,1986,1986,328,44174
1987,1987,1987,392,47702
1988,1988,1988,515,40473
1989,1989,1989,150,22022
1990,1990,1990,141,51891
1991,1991,1991,430,38697
1992,1992,1992,114,40927
1993,1993,1993,291,43111
1994,1994,1994,380,30826
1995,1995,1995,437,38620
1996,1996,1996,431,54070
1997,1997,1997,375,28145
1998,1998,1998,329,45643
1999,1999,1999,120,54464
2000,2000,2000,329,15484
2001,2001,2001,491,31792
2002,2002,2002,241,20307
2003,2003,2003,115,12850
2004,2004,2004,175,20363
2005,2005,2005,388,12466
2006,2006,2006,294,13348
2007,2007,2007,295,38644
2008,2008,2008,496,52352
2009,2009,2009,265,42781
2010,2010,2010,463,28146
2011,2011,2011,119,49135
2012,2012,2012,453,46815
2013,2013,2013,226,32856
2014,2014,2014,545,17338
2015,2015,2015,263,42239
2016,2016,2016,200,11732
2017,2017,2017,167,20721
2018,2018,2018,511,29094
2019,2019,2019,421,16787
2020,2020,2020,321,23416
2021,2021,2021,347,42892
2022,2022,2022,426,12332
2023,2023,2023,557,24166
2024,2024,2024,465,32194
2025,2025,2025,512,10680
2026,2026,2026,331,46319
2027,2027,2027,325,20386
2028,2028,2028,293,16540
2029,2029,2029,410,14373
2030,2030,2030,147,54635
2031,2031,2031,199,43699
2032,2032,2032,236,17276
2033,2033,2033,411,27898
2034,2034,2034,349,34379
2035,2035,2035,414,37834
2036,2036,2036,162,38251
2037,2037,2037,300,52079
2038,2038,2038,433,21047
2039,2039,2039,511,54346
2040,2040,2040,578,31345
2041,2041,2041,187,35228
2042,2042,2042,199,12266
2043,2043,2043,462,18745
2044,2044,2044,207,15170
2045,2045,2045,136,46389
2046,2046,2046,576,41761
2047,2047,2047,465,16663
2048,2048,2048,403,10253
2049,2049,2049,448,40749
2050,2050,2050,130,48950
2051,2051,2051,230,28222
2052,2052,2052,573,45402
2053,2053,2053,144,55251
2054,2054,2054,276,20607
2055,2055,2055,303,35394
2056,2056,2056,123,52429
2057,2057,2057,361,42316
2058,2058,2058,163,20525
2059,2059,2059,542,34647
2060,2060,2060,429,52212
2061,2061,2061,124,28878
2062,2062,2062,264,22068
2063,2063,2063,225,41770
2064,2064,2064,589,55977
2065,2065,2065,262,33736
2066,2066,2066,426,13488
2067,2067,2067,448,22616
2068,2068,2068,597,29634
2069,2069,2069,245,35106
2070,2070,2070,598,38020
2071,2071,2071,128,29003
2072,2072,2072,255,46567
2073,2073,2073,573,41542
2074,2074,2074,462,38283
2075,2075,2075,149,44209
2076,2076,2076,432,11298
2077,2077,2077,147,11574
2078,2078,2078,233,31988
2079,2079,2079,295,24569
2080,2080,2080,583,28341
2081,2081,2081,163,32503
2082,2082,2082,554,19820
2083,2083,2083,555,31501
2084,2084,2084,272,23598
2085,2085,2085,516,32715
2086,2086,2086,129,32878
2087,2087,2087,316,29508
2088,2088,2088,567,47956
2089,2089,2089,398,37366
2090,2090,2090,118,49992
2091,2091,2091,113,49086
2092,2092,2092,193,50470
2093,2093,2093,133,48427
2094,2094,2094,568,44320
2095,2095,2095,194,24456
2096,2096,2096,267,33371
2097,2097,2097,516,36589
2098,2098,2098,301,12113
2099,2099,2099,124,50823
2100,2100,2100,206,20607
2101,2101,2101,167,53245
2102,2102,2102,293,22116
2103,2103,2103,528,42364
2104,2104,2104,213,22610
2105,2105,2105,509,34136
2106,2106,2106,392,16181
2107,2107,2107,424,53677
2108,2108,2108,139,47538
2109,2109,2109,443,26311
2110,2110,2110,356,49186
2111,2111,2111,513,21764
2112,2112,2112,483,10847
2113,2113,2113,397,27505
2114,2114,2114,491,29849
2115,2115,2115,597,11107
2116,2116,2116,405,43560
2117,2117,2117,537,20678
2118,2118,2118,180,11845
2119,2119,2119,530,53633
2120,2120,2120,503,48264
2121,2121,2121,426,13893
2122,2122,2122,585,14902
2123,2123,2123,143,25308
2124,2124,2124,419,47956
2125,2125,2125,147,10493
2126,2126,2126,279,18804
2127,2127,2127,131,38111
2128,2128,2128,289,39482
2129,2129,2129,230,23762
2130,2130,2130,192,45378
2131,2131,2131,251,50143
2132,2132,2132,373,41699
2133,2133,2133,393,35925
2134,2134,2134,589,27601
2135,2135,2135,523,40294
2136,2136,2136,542,13138
2137,2137,2137,324,23582
2138,2138,2138,275,26663
2139,2139,2139,452,48750
2140,2140,2140,587,15225
2141,2141,2141,169,46395
2142,2142,2142,585,42545
2143,2143,2143,422,49177
2144,2144,2144,508,14516
2145,2145,2145,182,37234
2146,2146,2146,114,50325
2147,2147,2147,500,39864
2148,2148,2148,513,35489
2149,2149,2149,478,50557
2150,2150,2150,137,17225
2151,2151,2151,444,28628
2152,2152,2152,454,32642
2153,2153,2153,131,42674
2154,2154,2154,520,47896
2155,2155,2155,132,41271
2156,2156,2156,455,25429
2157,2157,2157,350,18408
2158,2158,2158,507,52912
2159,2159,2159,547,55437
2160,2160,2160,291,39091
2161,2161,2161,524,38293
2162,2162,2162,115,27703
2163,2163,2163,520,42450
2164,2164,2164,513,26702
2165,2165,2165,134,38426
2166,2166,2166,239,21832
2167,2167,2167,303,18151
2168,2168,2168,515,33146
2169,2169,2169,200,20090
2170,2170,2170,139,45284
2171,2171,2171,536,19699
2172,2172,2172,447,28139
2173,2173,2173,446,45641
2174,2174,2174,256,30519
2175,2175,2175,102,12070
2176,2176,2176,284,50456
2177,2177,2177,441,34174
2178,2178,2178,343,16915
2179,2179,2179,376,18547
2180,2180,2180,160,35850
2181,2181,2181,494,38907
2182,2182,2182,324,23645
2183,2183,2183,192,51028
2184,2184,2184,281,23030
2185,2185,2185,326,48074
2186,2186,2186,432,20345
2187,2187,2187,485,16043
2188,2188,2188,455,45134
2189,2189,2189,317,45916
2190,2190,2190,101,53869
2191,2191,2191,251,45031
2192,2192,2192,423,44853
2193,2193,2193,460,47060
2194,2194,2194,317,15743
2195,2195,2195,293,21955
2196,2196,2196,345,51254
2197,2197,2197,481,34294
2198,2198,2198,274,38243
2199,2199,2199,265,14155
2200,2200,2200,172,16106
2201,2201,2201,332,45205
2202,2202,2202,553,36932
2203,2203,2203,512,45316
2204,2204,2204,530,15706
2205,2205,2205,150,15491
2206,2206,2206,491,40050
2207,2207,2207,495,29491
2208,2208,2208,575,42431
